---
1071818531306  0.4 0.4 0.4 0.55 0.55 0.55 0.4 0.4 0.4 0.45 0.45 0.45  1 7776
1071818541105  0.4 0.4 0.4 0.5 0.5 0.5 0.4 0.4 0.4 0.5 0.5 0.5  0 7682
1071818550804  0.35 0.35 0.35 0.5 0.5 0.5 0.35 0.35 0.35 0.5 0.5 0.5  0 5668
1071818558496  0.35 0.35 0.35 0.6 0.6 0.6 0.35 0.35 0.35 0.6 0.6 0.6  0 3499
1071818564016  0.456538639553 0.456538639553 0.456538639553 0.586460577131 0.586460577131 0.586460577131 0.443461360447 0.443461360447 0.443461360447 0.613539422869 0.613539422869 0.613539422869  1 1725
1071818567755  0.43638453848 0.43638453848 0.43638453848 0.493621208074 0.493621208074 0.493621208074 0.46361546152 0.46361546152 0.46361546152 0.506378791926 0.506378791926 0.506378791926  1 4075
1071818573845  0.55 0.55 0.55 0.6 0.6 0.6 0.55 0.55 0.55 0.6 0.6 0.6  0 5056
1071818580915  0.335434418605 0.335434418605 0.335434418605 0.403730096175 0.403730096175 0.403730096175 0.364565581395 0.364565581395 0.364565581395 0.396269903825 0.396269903825 0.396269903825  1 1737
1071818584677  0.345492300048 0.345492300048 0.345492300048 0.514344002927 0.514344002927 0.514344002927 0.354507699952 0.354507699952 0.354507699952 0.485655997073 0.485655997073 0.485655997073  1 4420
1071818591116  0.447443008054 0.447443008054 0.447443008054 0.508059239003 0.508059239003 0.508059239003 0.452556991946 0.452556991946 0.452556991946 0.491940760997 0.491940760997 0.491940760997  1 3754
1071818596917  0.364642116446 0.364642116446 0.364642116446 0.59658266115 0.59658266115 0.59658266115 0.335357883554 0.335357883554 0.335357883554 0.60341733885 0.60341733885 0.60341733885  0 2878
1071818601815  0.55 0.55 0.55 0.6 0.6 0.6 0.55 0.55 0.55 0.6 0.6 0.6  0 7059
1071818610885  0.441971421998 0.441971421998 0.441971421998 0.597348306882 0.597348306882 0.597348306882 0.458028578002 0.458028578002 0.458028578002 0.602651693118 0.602651693118 0.602651693118  0 3537
1071818616445  0.346851240289 0.346851240289 0.346851240289 0.392153035402 0.392153035402 0.392153035402 0.353148759711 0.353148759711 0.353148759711 0.407846964598 0.407846964598 0.407846964598  1 4304
1071818622765  0.341671915662 0.341671915662 0.341671915662 0.49853967388 0.49853967388 0.49853967388 0.358328084338 0.358328084338 0.358328084338 0.50146032612 0.50146032612 0.50146032612  1 4813
1071818629595  0.338136383692 0.338136383692 0.338136383692 0.568499405105 0.568499405105 0.568499405105 0.361863616308 0.361863616308 0.361863616308 0.631500594895 0.631500594895 0.631500594895  0 4497
1071818636105  0.536305456544 0.536305456544 0.536305456544 0.593792805918 0.593792805918 0.593792805918 0.563694543456 0.563694543456 0.563694543456 0.606207194082 0.606207194082 0.606207194082  1 2370
1071818640497  0.456559563901 0.456559563901 0.456559563901 0.49855813577 0.49855813577 0.49855813577 0.443440436099 0.443440436099 0.443440436099 0.50144186423 0.50144186423 0.50144186423  1 4433
1071818646947  0.458918361909 0.458918361909 0.458918361909 0.610001821295 0.610001821295 0.610001821295 0.441081638091 0.441081638091 0.441081638091 0.589998178705 0.589998178705 0.589998178705  1 4207
1071818653175  0.354147418727 0.354147418727 0.354147418727 0.394717408881 0.394717408881 0.394717408881 0.345852581273 0.345852581273 0.345852581273 0.405282591119 0.405282591119 0.405282591119  0 1963
1071818657155  0.552455516293 0.552455516293 0.552455516293 0.59190926574 0.59190926574 0.59190926574 0.547544483707 0.547544483707 0.547544483707 0.60809073426 0.60809073426 0.60809073426  1 2101
1071818661277  0.412851949892 0.412851949892 0.412851949892 0.576328973462 0.576328973462 0.576328973462 0.287148050108 0.287148050108 0.287148050108 0.623671026538 0.623671026538 0.623671026538  1 1170
1071818664465  0.453090473963 0.453090473963 0.453090473963 0.505962870258 0.505962870258 0.505962870258 0.446909526037 0.446909526037 0.446909526037 0.494037129742 0.494037129742 0.494037129742  0 3418
1071818669905  0.344734774761 0.344734774761 0.344734774761 0.412322784244 0.412322784244 0.412322784244 0.355265225239 0.355265225239 0.355265225239 0.387677215756 0.387677215756 0.387677215756  1 1495
1071818673415  0.352303045617 0.352303045617 0.352303045617 0.506308948558 0.506308948558 0.506308948558 0.347696954383 0.347696954383 0.347696954383 0.493691051442 0.493691051442 0.493691051442  0 4466
1071818679895  0.43687898772 0.43687898772 0.43687898772 0.602722617326 0.602722617326 0.602722617326 0.46312101228 0.46312101228 0.46312101228 0.597277382674 0.597277382674 0.597277382674  1 2100
1071818684015  0.543459072735 0.543459072735 0.543459072735 0.601524178973 0.601524178973 0.601524178973 0.556540927265 0.556540927265 0.556540927265 0.598475821027 0.598475821027 0.598475821027  1 2795
1071818688827  0.360721210936 0.360721210936 0.360721210936 0.391960768418 0.391960768418 0.391960768418 0.339278789064 0.339278789064 0.339278789064 0.408039231582 0.408039231582 0.408039231582  1 1258
1071818692105  0.459035491526 0.459035491526 0.459035491526 0.509896135672 0.509896135672 0.509896135672 0.440964508474 0.440964508474 0.440964508474 0.490103864328 0.490103864328 0.490103864328  0 7253
