---
1071825597525  0.4 0.4 0.4 0.55 0.55 0.55 0.4 0.4 0.4 0.45 0.45 0.45  1 7101
1071825606645  0.4 0.4 0.4 0.5 0.5 0.5 0.4 0.4 0.4 0.5 0.5 0.5  0 9143
1071825617804  0.335966006164 0.335966006164 0.335966006164 0.405395998132 0.405395998132 0.405395998132 0.364033993836 0.364033993836 0.364033993836 0.394604001868 0.394604001868 0.394604001868  1 963
1071825620785  0.440940603307 0.440940603307 0.440940603307 0.488000120401 0.488000120401 0.488000120401 0.459059396693 0.459059396693 0.459059396693 0.511999879599 0.511999879599 0.511999879599  1 8082
1071825630885  0.436668288423 0.436668288423 0.436668288423 0.606952355375 0.606952355375 0.606952355375 0.463331711577 0.463331711577 0.463331711577 0.593047644625 0.593047644625 0.593047644625  1 3185
1071825636095  0.54343234858 0.54343234858 0.54343234858 0.586474626302 0.586474626302 0.586474626302 0.55656765142 0.55656765142 0.55656765142 0.613525373698 0.613525373698 0.613525373698  0 1471
1071825639586  0.335089433914 0.335089433914 0.335089433914 0.601935148016 0.601935148016 0.601935148016 0.364910566086 0.364910566086 0.364910566086 0.598064851984 0.598064851984 0.598064851984  1 10233
1071825651845  0.35 0.35 0.35 0.5 0.5 0.5 0.35 0.35 0.35 0.5 0.5 0.5  0 2596
1071825656465  0.354038532053 0.354038532053 0.354038532053 0.407428310708 0.407428310708 0.407428310708 0.345961467947 0.345961467947 0.345961467947 0.392571689292 0.392571689292 0.392571689292  0 2369
1071825660847  0.521898650544 0.521898650544 0.521898650544 0.618529625721 0.618529625721 0.618529625721 0.578101349456 0.578101349456 0.578101349456 0.581470374279 0.581470374279 0.581470374279  1 1051
1071825663960  0.454854700847 0.454854700847 0.454854700847 0.606922529943 0.606922529943 0.606922529943 0.445145299153 0.445145299153 0.445145299153 0.593077470057 0.593077470057 0.593077470057  0 3065
1071825669047  0.456025335699 0.456025335699 0.456025335699 0.494068316357 0.494068316357 0.494068316357 0.443974664301 0.443974664301 0.443974664301 0.505931683643 0.505931683643 0.505931683643  1 1204
1071825672265  0.362612587056 0.362612587056 0.362612587056 0.508184890139 0.508184890139 0.508184890139 0.337387412944 0.337387412944 0.337387412944 0.491815109861 0.491815109861 0.491815109861  0 2568
1071825676846  0.347826656514 0.347826656514 0.347826656514 0.59182894626 0.59182894626 0.59182894626 0.352173343486 0.352173343486 0.352173343486 0.60817105374 0.60817105374 0.60817105374  0 3704
1071825682567  0.45 0.45 0.45 0.6 0.6 0.6 0.45 0.45 0.45 0.6 0.6 0.6  0 3796
