---
1071738243705  0.4 0.4 0.4 0.55 0.55 0.55 0.4 0.4 0.4 0.45 0.45 0.45  1 3181
1071738248907  0.4 0.4 0.4 0.5 0.5 0.5 0.4 0.4 0.4 0.5 0.5 0.5  0 4138
1071738255056  0.440899300551 0.440899300551 0.440899300551 0.488031414103 0.488031414103 0.488031414103 0.459100699449 0.459100699449 0.459100699449 0.511968585897 0.511968585897 0.511968585897  0 12166
1071738269249  0.336644801604 0.336644801604 0.336644801604 0.406907130709 0.406907130709 0.406907130709 0.363355198396 0.363355198396 0.363355198396 0.393092869291 0.393092869291 0.393092869291  1 2593
1071738273865  0.335026346119 0.335026346119 0.335026346119 0.601363623219 0.601363623219 0.601363623219 0.364973653881 0.364973653881 0.364973653881 0.598636376781 0.598636376781 0.598636376781  1 12053
1071738287935  0.36357789711 0.36357789711 0.36357789711 0.506458365807 0.506458365807 0.506458365807 0.33642210289 0.33642210289 0.33642210289 0.493541634193 0.493541634193 0.493541634193  1 9764
1071738299725  0.543974316257 0.543974316257 0.543974316257 0.613775373471 0.613775373471 0.613775373471 0.556025683743 0.556025683743 0.556025683743 0.586224626529 0.586224626529 0.586224626529  1 5348
1071738307095  0.463933507336 0.463933507336 0.463933507336 0.59434958832 0.59434958832 0.59434958832 0.436066492664 0.436066492664 0.436066492664 0.60565041168 0.60565041168 0.60565041168  1 6254
1071738315365  0.473905765798 0.473905765798 0.473905765798 0.476303012169 0.476303012169 0.476303012169 0.426094234202 0.426094234202 0.426094234202 0.523696987831 0.523696987831 0.523696987831  1 3777
1071738321165  0.345168789341 0.345168789341 0.345168789341 0.393061055938 0.393061055938 0.393061055938 0.354831210659 0.354831210659 0.354831210659 0.406938944062 0.406938944062 0.406938944062  0 12311
1071738335492  0.35 0.35 0.35 0.5 0.5 0.5 0.35 0.35 0.35 0.5 0.5 0.5  0 28374
1071738365885  0.454172999608 0.454172999608 0.454172999608 0.607353612404 0.607353612404 0.607353612404 0.445827000392 0.445827000392 0.445827000392 0.592646387596 0.592646387596 0.592646387596  1 3152
