---
1071730672055  0.4 0.4 0.4 0.55 0.55 0.55 0.4 0.4 0.4 0.45 0.45 0.45  0 2187
1071730676265  0.4 0.4 0.4 0.5 0.5 0.5 0.4 0.4 0.4 0.5 0.5 0.5  1 1135
1071730679415  0.353586382929 0.353586382929 0.353586382929 0.48539836871 0.48539836871 0.48539836871 0.346413617071 0.346413617071 0.346413617071 0.51460163129 0.51460163129 0.51460163129  1 1362
1071730682795  0.464526108564 0.464526108564 0.464526108564 0.496119027334 0.496119027334 0.496119027334 0.435473891436 0.435473891436 0.435473891436 0.503880972666 0.503880972666 0.503880972666  0 868
1071730685685  0.565035456559 0.565035456559 0.565035456559 0.599930538448 0.599930538448 0.599930538448 0.534964543441 0.534964543441 0.534964543441 0.600069461552 0.600069461552 0.600069461552  0 1908
1071730689615  0.464390743833 0.464390743833 0.464390743833 0.604356176164 0.604356176164 0.604356176164 0.435609256167 0.435609256167 0.435609256167 0.595643823836 0.595643823836 0.595643823836  1 1439
1071730693065  0.344337990456 0.344337990456 0.344337990456 0.613928798468 0.613928798468 0.613928798468 0.355662009544 0.355662009544 0.355662009544 0.586071201532 0.586071201532 0.586071201532  1 1810
1071730696895  0.356167302803 0.356167302803 0.356167302803 0.386287445352 0.386287445352 0.386287445352 0.343832697197 0.343832697197 0.343832697197 0.413712554648 0.413712554648 0.413712554648  0 924
1071730699835  0.554547711686 0.554547711686 0.554547711686 0.633351929315 0.633351929315 0.633351929315 0.545452288314 0.545452288314 0.545452288314 0.566648070685 0.566648070685 0.566648070685  0 804
1071730702657  0.448627583796 0.448627583796 0.448627583796 0.608343021928 0.608343021928 0.608343021928 0.451372416204 0.451372416204 0.451372416204 0.591656978072 0.591656978072 0.591656978072  1 1869
1071730706700  0.358181321861 0.358181321861 0.358181321861 0.602134364948 0.602134364948 0.602134364948 0.341818678139 0.341818678139 0.341818678139 0.597865635052 0.597865635052 0.597865635052  1 2080
1071730710804  0.35 0.35 0.35 0.4 0.4 0.4 0.35 0.35 0.35 0.4 0.4 0.4  1 2227
1071730715044  0.45 0.45 0.45 0.5 0.5 0.5 0.45 0.45 0.45 0.5 0.5 0.5  0 3244
1071730720304  0.341595904933 0.341595904933 0.341595904933 0.499072246136 0.499072246136 0.499072246136 0.358404095067 0.358404095067 0.358404095067 0.500927753864 0.500927753864 0.500927753864  1 1497
1071730723826  0.45 0.45 0.45 0.6 0.6 0.6 0.45 0.45 0.45 0.6 0.6 0.6  1 2238
1071730728074  0.35 0.35 0.35 0.6 0.6 0.6 0.35 0.35 0.35 0.6 0.6 0.6  1 1798
1071730731894  0.437141215512 0.437141215512 0.437141215512 0.468892371802 0.468892371802 0.468892371802 0.462858784488 0.462858784488 0.462858784488 0.531107628198 0.531107628198 0.531107628198  0 1659
1071730735574  0.35 0.35 0.35 0.4 0.4 0.4 0.35 0.35 0.35 0.4 0.4 0.4  1 1908
1071730739504  0.616545847694 0.616545847694 0.616545847694 0.590926122254 0.590926122254 0.590926122254 0.483454152306 0.483454152306 0.483454152306 0.609073877746 0.609073877746 0.609073877746  0 944
1071730742464  0.347300404704 0.347300404704 0.347300404704 0.493850281611 0.493850281611 0.493850281611 0.352699595296 0.352699595296 0.352699595296 0.506149718389 0.506149718389 0.506149718389  1 1481
1071730745954  0.387932121748 0.387932121748 0.387932121748 0.525656648104 0.525656648104 0.525656648104 0.512067878252 0.512067878252 0.512067878252 0.474343351896 0.474343351896 0.474343351896  0 817
1071730748794  0.351781079835 0.351781079835 0.351781079835 0.606475693449 0.606475693449 0.606475693449 0.348218920165 0.348218920165 0.348218920165 0.593524306551 0.593524306551 0.593524306551  1 1269
1071730752076  0.550438272765 0.550438272765 0.550438272765 0.694867317433 0.694867317433 0.694867317433 0.549561727235 0.549561727235 0.549561727235 0.505132682567 0.505132682567 0.505132682567  0 763
1071730754854  0.443715690412 0.443715690412 0.443715690412 0.602369452264 0.602369452264 0.602369452264 0.456284309588 0.456284309588 0.456284309588 0.597630547736 0.597630547736 0.597630547736  1 1627
1071730758506  0.317761886386 0.317761886386 0.317761886386 0.390318218075 0.390318218075 0.390318218075 0.382238113614 0.382238113614 0.382238113614 0.409681781925 0.409681781925 0.409681781925  0 567
1071730761095  0.35524146514 0.35524146514 0.35524146514 0.495800726942 0.495800726942 0.495800726942 0.34475853486 0.34475853486 0.34475853486 0.504199273058 0.504199273058 0.504199273058  1 2719
